AvgMobileRevenue,AvgMobileRevenue_missing,AvgMobileRevenue_imputed_median,AvgMobileRevenue_log1p,AvgMobileRevenue_zscore,AvgMobileRevenue_iqr_outlier,CHURN,churn_binary
349.4,0,349.4,5.859075359062237,1.9635263745772817,0,No,0
349.5,0,349.5,5.859360706474645,1.9645013710720516,0,No,0
350.17,0,350.17,5.861270436700044,1.9710338475870082,0,No,0
350.67,0,350.67,5.862693235870121,1.9759088300608563,0,No,0
351.17,0,351.17,5.864114013558541,1.9807838125347044,0,No,0
351.83,0,351.83,5.865986354531055,1.9872187894001836,0,No,0
352.0,0,352.0,5.8664680569332965,1.9888762834412923,0,No,0
352.17,0,352.17,5.866949527410049,1.9905337774824008,0,No,0
352.83,0,352.83,5.868816571799645,1.99696875434788,0,No,0
353.0,0,353.0,5.869296913133774,1.9986262483889885,0,No,0
353.17,0,353.17,5.869777023850878,2.000283742430097,0,No,0
353.5,0,353.5,5.870708345972182,2.003501230862837,0,No,0
353.67,0,353.67,5.871187779685555,2.005158724903945,0,No,0
354.17,0,354.17,5.872596548091654,2.010033707377793,0,No,0
354.5,0,354.5,5.873525249243295,2.013251195810533,0,No,0
354.5,0,354.5,5.873525249243295,2.013251195810533,0,No,0
354.67,0,354.67,5.874003334660954,2.0149086898516413,0,No,0
354.67,0,354.67,5.874003334660954,2.0149086898516413,0,No,0
354.67,0,354.67,5.874003334660954,2.0149086898516413,0,No,0
355.17,0,355.17,5.875408144961664,2.01978367232549,0,No,0
355.33,0,355.33,5.875857267776231,2.0213436667171205,0,No,0
355.67,0,355.67,5.876810984538563,2.024658654799338,0,No,0
355.83,0,355.83,5.8772594778887575,2.026218649190969,0,No,0
356.5,0,356.5,5.879135362134062,2.0327511257059254,0,No,0
356.5,0,356.5,5.879135362134062,2.0327511257059254,0,No,0
356.83,0,356.83,5.88005801328363,2.0359686141386653,0,No,0
357.5,0,357.5,5.881928660039675,2.0425010906536216,0,No,0
357.83,0,357.83,5.882848738729483,2.0457185790863615,0,No,0
358.33,0,358.33,5.884241186319959,2.0505935615602096,0,No,0
358.5,0,358.5,5.884714177161102,2.0522510556013183,0,No,0
358.5,0,358.5,5.884714177161102,2.0522510556013183,0,No,0
358.83,0,358.83,5.885631697695906,2.0554685440340577,0,No,0
359.17,0,359.17,5.8865761422105525,2.0587835321162746,0,No,0
359.67,0,359.67,5.887963412839786,2.0636585145901227,0,No,0
360.17,0,360.17,5.889348761615045,2.0685334970639713,0,No,0
287.0,0,287.0,5.662960480135946,1.3551285618410334,0,No,0
360.83,0,360.83,5.891174488263261,2.0749684739294505,0,Yes,1
361.0,0,361.0,5.8916442118257715,2.0766259679705588,0,Yes,1
361.0,0,361.0,5.8916442118257715,2.0766259679705588,0,No,0
361.17,0,361.17,5.892113714851643,2.0782834620116675,0,Yes,1
361.83,0,361.83,5.893934405009768,2.0847184388771467,0,No,0
362.33,0,362.33,5.895311512201069,2.089593421350995,0,No,0
362.5,0,362.5,5.895779296973574,2.091250915392103,0,No,0
362.67,0,362.67,5.896246863025796,2.0929084094332118,0,No,0
362.83,0,362.83,5.896686725575843,2.094468403824843,0,No,0
363.5,0,363.5,5.898526551448713,2.1010008803397997,0,No,0
363.5,0,363.5,5.898526551448713,2.1010008803397997,0,No,0
363.83,0,363.83,5.8994314916610175,2.104218368772539,0,Yes,1
363.83,0,363.83,5.8994314916610175,2.104218368772539,0,No,0
364.17,0,364.17,5.900362998577689,2.107533356854756,0,No,0
364.33,0,364.33,5.9008010547106355,2.109093351246387,0,No,0
364.5,0,364.5,5.901266279189834,2.110750845287496,0,No,0
364.83,0,364.83,5.902168744622394,2.1139683337202353,0,No,0
365.33,0,365.33,5.9035345665130405,2.118843316194084,0,No,0
365.5,0,365.5,5.903998521326706,2.120500810235192,0,Yes,1
366.0,0,366.0,5.905361848054571,2.12537579270904,0,No,0
366.17,0,366.17,5.905824956062357,2.127033286750149,0,No,0
366.33,0,366.33,5.906260626593414,2.12859328114178,0,No,0
366.33,0,366.33,5.906260626593414,2.12859328114178,0,No,0
366.67,0,366.67,5.907185796727432,2.131908269223997,0,No,0
366.83,0,366.83,5.907620874912405,2.133468263615628,0,No,0
366.83,0,366.83,5.907620874912405,2.133468263615628,0,No,0
367.33,0,367.33,5.908979275469038,2.1383432460894762,0,No,0
368.0,0,368.0,5.910796644040527,2.144875722604433,0,Yes,1
368.33,0,368.33,5.911690553327634,2.1480932110371724,0,No,0
368.5,0,368.5,5.912150740388256,2.149750705078281,0,No,0
368.83,0,368.83,5.913043440594971,2.1529681935110205,0,Yes,1
369.0,0,369.0,5.91350300563827,2.1546256875521292,0,No,0
369.33,0,369.33,5.914394500030922,2.1578431759848686,0,No,0
369.5,0,369.5,5.914853444736141,2.1595006700259773,0,No,0
364.0,0,364.0,5.8998973535824915,2.105875862813648,0,No,0
370.67,0,370.67,5.918006363795757,2.1709081290147823,0,No,0
370.83,0,370.83,5.9184367605744255,2.1724681234064134,1,Yes,1
370.83,0,370.83,5.9184367605744255,2.1724681234064134,1,No,0
371.0,0,371.0,5.918893854273146,2.1741256174475216,1,No,0
371.33,0,371.33,5.919780557809539,2.1773431058802615,1,No,0
371.5,0,371.5,5.920237037819614,2.1790005999213697,1,No,0
371.67,0,371.67,5.920693309550761,2.1806580939624784,1,No,0
372.0,0,372.0,5.921578419643816,2.183875582395218,1,No,0
372.17,0,372.17,5.922034079889983,2.1855330764363265,1,No,0
372.33,0,372.33,5.922462747009742,2.1870930708279577,1,No,0
372.33,0,372.33,5.922462747009742,2.1870930708279577,1,No,0
372.67,0,372.67,5.923373054970863,2.1904080589101746,1,No,0
372.83,0,372.83,5.923801148622886,2.1919680533018058,1,No,0
373.0,0,373.0,5.924255797414532,2.1936255473429145,1,No,0
373.33,0,373.33,5.925137761311185,2.196843035775654,1,No,0
373.33,0,373.33,5.925137761311185,2.196843035775654,1,No,0
373.5,0,373.5,5.925591802957274,2.1985005298167626,1,No,0
373.67,0,373.67,5.926045638543103,2.200158023857871,1,No,0
373.83,0,373.83,5.926472589850456,2.201718018249502,1,No,0
374.0,0,374.0,5.926926025970411,2.2033755122906107,1,No,0
374.5,0,374.5,5.928258471204189,2.208250494764459,1,No,0
374.5,0,374.5,5.928258471204189,2.208250494764459,1,No,0
375.0,0,375.0,5.929589143389895,2.213125477238307,1,No,0
375.67,0,375.67,5.931369472556642,2.2196579537532637,1,No,0
375.83,0,375.83,5.931794157367271,2.221217948144895,1,No,0
376.33,0,376.33,5.933120136133738,2.226092930618743,1,Yes,1
376.5,0,376.5,5.933570568689079,2.227750424659851,1,No,0
376.67,0,376.67,5.934020798446277,2.22940791870096,1,No,0
376.67,0,376.67,5.934020798446277,2.22940791870096,1,No,0
377.33,0,377.33,5.935766830635893,2.235842895566439,1,No,0
377.5,0,377.5,5.936216072877503,2.237500389607548,1,No,0
191.5,0,191.5,5.260096153727839,0.42400690933603746,0,No,0
377.67,0,377.67,5.936665113391144,2.239157883648656,1,No,0
377.83,0,377.83,5.937087555641651,2.240717878040287,1,No,0
357.5,0,357.5,5.881928660039675,2.0425010906536216,0,No,0
378.0,0,378.0,5.937536205082426,2.242375372081396,1,No,0
379.0,0,379.0,5.940171252720432,2.252125337029092,1,No,0
379.0,0,379.0,5.940171252720432,2.252125337029092,1,No,0
379.33,0,379.33,5.941039296913667,2.2553428254618315,1,No,0
379.5,0,379.5,5.941486177301741,2.2570003195029402,1,No,0
379.83,0,379.83,5.942353081326715,2.26021780793568,1,No,0
379.83,0,379.83,5.942353081326715,2.26021780793568,1,No,0
380.33,0,380.33,5.943665141974687,2.265092790409528,1,No,0
380.33,0,380.33,5.943665141974687,2.265092790409528,1,No,0
380.33,0,380.33,5.943665141974687,2.265092790409528,1,No,0
381.0,0,381.0,5.945420608606575,2.2716252669244845,1,Yes,1
381.0,0,381.0,5.945420608606575,2.2716252669244845,1,No,0
381.17,0,381.17,5.945865535789805,2.2732827609655932,1,No,0
381.17,0,381.17,5.945865535789805,2.2732827609655932,1,No,0
381.33,0,381.33,5.94628411002744,2.2748427553572244,1,No,0
381.33,0,381.33,5.94628411002744,2.2748427553572244,1,No,0
382.0,0,382.0,5.948034989180646,2.281375231872181,1,No,0
382.4,0,382.4,5.949078830611544,2.285275217851259,1,No,0
382.5,0,382.5,5.949339620807311,2.2862502143460293,1,No,0
382.67,0,382.67,5.949782808113339,2.2879077083871375,1,No,0
383.0,0,383.0,5.950642552587727,2.2911251968198774,1,No,0
383.0,0,383.0,5.950642552587727,2.2911251968198774,1,No,0
383.67,0,383.67,5.952385823873655,2.2976576733348337,1,No,0
383.83,0,383.83,5.95280167833059,2.299217667726465,1,No,0
384.17,0,384.17,5.953684795271102,2.3025326558086823,1,No,0
384.67,0,384.67,5.9549820815305665,2.3074076382825304,1,No,0
384.83,0,384.83,5.955396857946105,2.3089676326741615,1,No,0
384.83,0,384.83,5.955396857946105,2.3089676326741615,1,No,0
385.33,0,385.33,5.956691926506723,2.3138426151480096,1,No,0
385.5,0,385.5,5.957131868027477,2.315500109189118,1,No,0
385.67,0,385.67,5.957571616084798,2.3171576032302266,1,No,0
385.83,0,385.83,5.957985320033814,2.3187175976218577,1,No,0
386.17,0,386.17,5.9588638730619,2.3220325857040747,1,No,0
386.67,0,386.67,5.960154462265867,2.3269075681779228,1,No,0
387.0,0,387.0,5.961005339623274,2.3301250566106626,1,No,0
387.0,0,387.0,5.961005339623274,2.3301250566106626,1,No,0
387.5,0,387.5,5.962293169807702,2.3350000390845107,1,No,0
387.5,0,387.5,5.962293169807702,2.3350000390845107,1,No,0
388.67,0,388.67,5.965300227087302,2.346407498073315,1,No,0
388.83,0,388.83,5.965710746656891,2.3479674924649463,1,No,0
389.17,0,389.17,5.966582541583901,2.3512824805471637,1,No,0
389.17,0,389.17,5.966582541583901,2.3512824805471637,1,No,0
389.5,0,389.5,5.967427969279741,2.354499968979903,1,No,0
389.67,0,389.67,5.967863213855655,2.356157463021012,1,No,0
389.83,0,389.83,5.968272682831306,2.357717457412643,1,No,0
390.17,0,390.17,5.96914224810349,2.36103244549486,1,No,0
390.5,0,390.5,5.969985515430857,2.3642499339275993,1,No,0
390.67,0,390.67,5.970419648512232,2.365907427968708,1,No,0
391.17,0,391.17,5.97169541925069,2.370782410442556,1,No,0
391.17,0,391.17,5.97169541925069,2.370782410442556,1,No,0
391.17,0,391.17,5.97169541925069,2.370782410442556,1,No,0
391.33,0,391.33,5.972103322379354,2.3723424048341872,1,No,0
392.0,0,392.0,5.973809611869261,2.378874881349144,1,No,0
392.17,0,392.17,5.974242088312396,2.3805323753902523,1,No,0
392.17,0,392.17,5.974242088312396,2.3805323753902523,1,No,0
392.83,0,392.83,5.975919344105853,2.3869673522557315,1,No,0
392.83,0,392.83,5.975919344105853,2.3869673522557315,1,No,0
393.0,0,393.0,5.976350909297934,2.3886248462968402,1,No,0
393.33,0,393.33,5.977188122189173,2.3918423347295796,1,No,0
394.33,0,394.33,5.9797208591508095,2.4015922996772763,1,No,0
394.5,0,394.5,5.980150787207709,2.4032497937183845,1,No,0
395.17,0,395.17,5.9818434120639274,2.4097822702333414,1,No,0
395.33,0,395.33,5.982247197558372,2.4113422646249725,1,No,0
395.67,0,395.67,5.983104700763502,2.4146572527071894,1,No,0
395.83,0,395.83,5.983507977391525,2.4162172470988206,1,No,0
338.17,0,338.17,5.826501456610174,1.8540342682146527,0,No,0
396.17,0,396.17,5.984364400617675,2.4195322351810375,1,No,0
397.0,0,397.0,5.986452005284438,2.4276247060876255,1,Yes,1
324.17,0,324.17,5.784348122495769,1.7175347589469045,0,No,0
397.67,0,397.67,5.988134007011526,2.434157182602582,1,No,0
397.67,0,397.67,5.988134007011526,2.434157182602582,1,No,0
397.83,0,397.83,5.988535260935405,2.435717176994213,1,No,0
398.0,0,398.0,5.988961416889864,2.4373746710353217,1,Yes,1
398.67,0,398.67,5.990639206608194,2.4439071475502785,1,No,0
399.0,0,399.0,5.991464547107982,2.447124635983018,1,No,0
400.0,0,400.0,5.993961427306569,2.456874600930714,1,No,0
400.33,0,400.33,5.994784031518324,2.460092089363454,1,No,0
400.67,0,400.67,5.995630855977398,2.463407077445671,1,No,0
400.83,0,400.83,5.9960291136055615,2.464967071837302,1,No,0
401.17,0,401.17,5.996874884800257,2.468282059919519,1,No,0
401.33,0,401.33,5.997272647390958,2.46984205431115,1,No,0
401.5,0,401.5,5.997695096858618,2.471499548352259,1,No,0
392.17,0,392.17,5.974242088312396,2.3805323753902523,1,No,0
402.33,0,402.33,5.999755085425717,2.4795920192588463,1,No,0
402.5,0,402.5,6.000176487710004,2.481249513299955,1,No,0
402.67,0,402.67,6.000597712489204,2.4829070073410633,1,No,0
402.67,0,402.67,6.000597712489204,2.4829070073410633,1,No,0
402.83,0,402.83,6.0009939973241115,2.4844670017326944,1,No,0
403.33,0,403.33,6.002231376218875,2.4893419842065425,1,Yes,1
403.83,0,403.83,6.003467225899132,2.494216966680391,1,No,0
404.0,0,404.0,6.003887067106539,2.4958744607214993,1,No,0
404.0,0,404.0,6.003887067106539,2.4958744607214993,1,Yes,1
404.33,0,404.33,6.004701550139977,2.4990919491542387,1,No,0
404.83,0,404.83,6.005934352702543,2.503966931628087,1,No,0
405.67,0,405.67,6.008002045746911,2.512156902184152,1,No,0
405.83,0,405.83,6.0083954077679635,2.513716896575783,1,Yes,1
406.33,0,406.33,6.009623667723892,2.518591879049631,1,No,0
407.33,0,407.33,6.0120756710120915,2.5283418439973278,1,No,0
407.67,0,407.67,6.012907984401633,2.5316568320795447,1,No,0
408.0,0,408.0,6.013715156042802,2.534874320512285,1,Yes,1
408.67,0,408.67,6.0153519575613235,2.541406797027241,1,No,0
409.17,0,409.17,6.016571707907711,2.546281779501089,1,No,0
409.5,0,409.5,6.017375928892483,2.5494992679338293,1,No,0
410.0,0,410.0,6.018593214496234,2.5543742504076774,1,No,0
410.83,0,410.83,6.020610642838686,2.5624667213142645,1,No,0
411.17,0,411.17,6.0214358856039665,2.565781709396482,1,No,0
411.17,0,411.17,6.0214358856039665,2.565781709396482,1,No,0
411.17,0,411.17,6.0214358856039665,2.565781709396482,1,Yes,1
331.5,0,331.5,5.806639860095909,1.7890020020135182,0,No,0
412.83,0,412.83,6.025455261475219,2.5819666512096573,1,No,0
328.0,0,328.0,5.796057750765372,1.7548771246965813,0,No,0
413.75,0,413.75,6.027675929070554,2.5909366189615386,1,No,0
414.33,0,414.33,6.029073384964899,2.5965915986312016,1,No,0
414.33,0,414.33,6.029073384964899,2.5965915986312016,1,No,0
414.5,0,414.5,6.029482614295503,2.5982490926723107,1,No,0
414.83,0,414.83,6.030276522893371,2.6014665811050497,1,No,0
415.33,0,415.33,6.031478215020292,2.606341563578898,1,No,0
415.5,0,415.5,6.031886461606898,2.607999057620007,1,No,0
415.5,0,415.5,6.031886461606898,2.607999057620007,1,No,0
415.83,0,415.83,6.03267846481631,2.611216546052746,1,Yes,1
417.17,0,417.17,6.0358880484099044,2.6242814990826595,1,No,0
417.67,0,417.67,6.037083020111779,2.6291564815565076,1,No,0
417.83,0,417.83,6.037465109668666,2.6307164759481387,1,No,0
418.17,0,418.17,6.038276565560448,2.6340314640303557,1,No,0
418.5,0,418.5,6.0390635259072605,2.637248952463096,1,No,0
419.33,0,419.33,6.041040117051249,2.645341423369683,1,No,0
420.33,0,420.33,6.043416374614993,2.6550913883173792,1,No,0
420.5,0,420.5,6.04381977744191,2.6567488823584884,1,No,0
421.0,0,421.0,6.045005314036012,2.6616238648323365,1,No,0
423.0,0,423.0,6.049733455231958,2.6811237947277293,1,No,0
423.17,0,423.17,6.0501343182718585,2.682781288768837,1,No,0
423.33,0,423.33,6.050511454398898,2.6843412831604683,1,No,0
424.0,0,424.0,6.052089168924417,2.6908737596754255,1,No,0
424.5,0,424.5,6.053264948013429,2.6957487421492736,1,No,0
425.0,0,425.0,6.054439346269371,2.7006237246231217,1,No,0
425.0,0,425.0,6.054439346269371,2.7006237246231217,1,No,0
425.0,0,425.0,6.054439346269371,2.7006237246231217,1,No,0
426.5,0,426.5,6.0579542883768145,2.715248672044666,1,No,0
426.83,0,426.83,6.058725920416785,2.7184661604774054,1,No,0
427.33,0,427.33,6.059893926529762,2.7233411429512535,1,No,0
427.83,0,427.83,6.061060569995885,2.7282161254251016,1,No,0
430.0,0,430.0,6.066108090103747,2.749373549361603,1,No,0
430.33,0,430.33,6.0668734583876045,2.752591037794342,1,Yes,1
431.33,0,431.33,6.06918918551838,2.7623410027420388,1,No,0
404.67,0,404.67,6.0055400212125285,2.5024069372364557,1,No,0
432.67,0,432.67,6.072283876209936,2.775405955771952,1,No,0
432.8,0,432.8,6.072583598392774,2.7766734512151525,1,No,0
433.17,0,433.17,6.073436162473127,2.7802809382458,1,No,0
433.17,0,433.17,6.073436162473127,2.7802809382458,1,No,0
433.33,0,433.33,6.073804613830202,2.781840932637431,1,No,0
433.5,0,433.5,6.074195944705447,2.7834984266785403,1,No,0
434.5,0,434.5,6.0764947962925575,2.7932483916262365,1,No,0
435.0,0,435.0,6.077642243349034,2.7981233741000846,1,No,0
436.83,0,436.83,6.081830707181454,2.8159658099543683,1,No,0
436.83,0,436.83,6.081830707181454,2.8159658099543683,1,No,0
437.0,0,437.0,6.082218910376446,2.8176233039954774,1,No,0
437.17,0,437.17,6.082606962928196,2.8192807980365853,1,No,0
438.17,0,438.17,6.08488658185143,2.8290307629842815,1,No,0
438.17,0,438.17,6.08488658185143,2.8290307629842815,1,No,0
438.67,0,438.67,6.086024445521603,2.8339057454581296,1,No,0
438.83,0,438.83,6.0863882886182825,2.8354657398497607,1,No,0
439.17,0,439.17,6.0871610159294605,2.8387807279319777,1,No,0
440.33,0,440.33,6.0897928949302305,2.850090687271305,1,No,0
441.17,0,441.17,6.091694423516777,2.8582806578273705,1,No,0
441.17,0,441.17,6.091694423516777,2.8582806578273705,1,No,0
441.75,0,441.75,6.093005276662943,2.863935637497035,1,No,0
441.83,0,441.83,6.093185949217015,2.8647156346928497,1,No,0
442.17,0,442.17,6.0939534436113485,2.8680306227750667,1,No,0
425.67,0,425.67,6.056010880715036,2.707156201138078,1,No,0
443.33,0,443.33,6.0965675296069906,2.879340582114394,1,No,0
444.0,0,444.0,6.09807428216624,2.8858730586293513,1,No,0
444.5,0,444.5,6.099197246910864,2.8907480411031994,1,Yes,1
444.67,0,444.67,6.099578767837426,2.892405535144307,1,No,0
444.83,0,444.83,6.099937713438588,2.8939655295359383,1,No,0
441.17,0,441.17,6.091694423516777,2.8582806578273705,1,No,0
445.33,0,445.33,6.10105858873528,2.898840512009787,1,No,0
445.83,0,445.83,6.102178209077058,2.903715494483635,1,No,0
446.0,0,446.0,6.102558594613569,2.9053729885247437,1,No,0
448.17,0,448.17,6.107401435237784,2.9265304124612443,1,No,0
353.83,0,353.83,5.8716388015395715,2.006718719295576,0,No,0
449.17,0,449.17,6.109625289202085,2.9362803774089405,1,No,0
449.67,0,449.67,6.110735364357151,2.941155359882789,1,No,0
450.5,0,450.5,6.11257537285704,2.949247830789377,1,No,0
450.5,0,450.5,6.11257537285704,2.949247830789377,1,No,0
451.0,0,451.0,6.113682179832232,2.954122813263225,1,No,0
452.0,0,452.0,6.115892125483034,2.9638727782109218,1,Yes,1
453.17,0,453.17,6.118471577291897,2.975280237199726,1,No,0
453.83,0,453.83,6.1199237227616,2.981715214065205,1,Yes,1
455.33,0,455.33,6.123216231991761,2.9963401614867498,1,No,0
456.17,0,456.17,6.125055312969879,3.004530132042815,1,No,0
457.17,0,457.17,6.127240294283588,3.014280096990511,1,No,0
457.5,0,457.5,6.127960291696519,3.0174975854232513,1,No,0
457.83,0,457.83,6.128679771086129,3.0207150738559903,1,No,0
457.83,0,457.83,6.128679771086129,3.0207150738559903,1,No,0
458.83,0,458.83,6.130856855959695,3.0304650388036865,1,No,0
459.83,0,459.83,6.133029211429164,3.040215003751383,1,No,0
460.17,0,460.17,6.133766738577562,3.0435299918336,1,No,0
460.17,0,460.17,6.133766738577562,3.0435299918336,1,No,0
460.33,0,460.33,6.134113622049876,3.045089986225231,1,No,0
460.5,0,460.5,6.134482053942907,3.04674748026634,1,No,0
460.67,0,460.67,6.1348503501438705,3.048404974307448,1,No,0
407.17,0,407.17,6.011683754289378,2.5267818496056966,1,Yes,1
462.17,0,462.17,6.138094157321945,3.0630299217289925,1,No,0
274.83,0,274.83,5.619784733917944,1.2364714884275692,0,No,0
462.83,0,462.83,6.139518105782613,3.0694648985944717,1,No,0
463.17,0,463.17,6.14025086443609,3.0727798866766887,1,No,0
463.5,0,463.5,6.140961558253893,3.075997375109429,1,No,0
463.67,0,463.67,6.141327476227777,3.0776548691505368,1,No,0
464.0,0,464.0,6.142037405587356,3.080872357583277,1,No,0
464.17,0,464.17,6.142402930172954,3.0825298516243853,1,No,0
464.17,0,464.17,6.142402930172954,3.0825298516243853,1,No,0
465.0,0,465.0,6.144185634125646,3.0906223225309732,1,No,0
465.33,0,465.33,6.144893538008994,3.0938398109637126,1,Yes,1
466.33,0,466.33,6.147035646233371,3.103589775911409,1,No,0
466.5,0,466.5,6.147399348728742,3.105247269952518,1,No,0
466.83,0,466.83,6.148104982063913,3.108464758385257,1,Yes,1
468.17,0,468.17,6.150965176116234,3.12152971141517,1,No,0
468.67,0,468.67,6.152030320437465,3.126404693889018,1,No,0
470.0,0,470.0,6.154858094016418,3.1393721472694547,1,No,0
471.33,0,471.33,6.157677893834649,3.1523396006498903,1,No,0
471.83,0,471.83,6.1587359158555595,3.1572145831237384,1,No,0
473.83,0,473.83,6.162956845238193,3.1767145130191308,1,No,0
475.33,0,475.33,6.1661108913366425,3.1913394604406755,1,No,0
387.17,0,387.17,5.961443387995971,2.331782550651771,1,No,0
476.0,0,476.0,6.1675164908883415,3.1978719369556328,1,No,0
477.83,0,477.83,6.171345628362577,3.215714372809916,1,No,0
478.5,0,478.5,6.172743894323493,3.2222468493248733,1,No,0
478.83,0,478.83,6.173431874503444,3.225464337757612,1,No,0
480.0,0,480.0,6.175867270105761,3.236871796746418,1,No,0
480.17,0,480.17,6.176220638017396,3.238529290787526,1,No,0
0.0,0,0.0,0.0,-1.4431113781478024,0,No,0
481.33,0,481.33,6.17862852708946,3.249839250126853,1,No,0
482.0,0,482.0,6.180016653652572,3.2563717266418104,1,No,0
482.33,0,482.33,6.180699650171005,3.2595892150745494,1,No,0
482.5,0,482.5,6.181051314893349,3.2612467091156585,1,No,0
484.17,0,484.17,6.184499344985206,3.277529150578311,1,No,0
485.33,0,485.33,6.186887405821592,3.2888391099176384,1,No,0
486.17,0,486.17,6.188613138145106,3.2970290804737035,1,No,0
486.33,0,486.33,6.188941511672941,3.2985890748653346,1,No,0
487.83,0,487.83,6.192014780769447,3.313214022286879,1,Yes,1
488.17,0,488.17,6.192710077320975,3.3165290103690963,1,No,0
488.17,0,488.17,6.192710077320975,3.3165290103690963,1,No,0
488.33,0,488.33,6.193037108494049,3.318089004760727,1,No,0
423.67,0,423.67,6.0513123967267575,2.6876562712426852,1,No,0
488.67,0,488.67,6.193731694834538,3.3214039928429444,1,Yes,1
490.17,0,490.17,6.1967903000492175,3.3360289402644887,1,No,0
351.67,0,351.67,5.8655327755013085,1.9856587950085527,0,No,0
492.17,0,492.17,6.200853942189529,3.355528870159881,1,No,0
493.5,0,493.5,6.203547151062767,3.3684963235403176,1,No,0
493.67,0,493.67,6.203890873580987,3.370153817581426,1,No,0
480.33,0,480.33,6.176553105552927,3.240089285179157,1,No,0
494.67,0,494.67,6.205910382718996,3.379903782529122,1,No,0
496.33,0,496.33,6.209253789660266,3.3960887243422975,1,No,0
496.33,0,496.33,6.209253789660266,3.3960887243422975,1,No,0
497.0,0,497.0,6.210600077024653,3.4026212008572547,1,No,0
497.17,0,497.17,6.210941384234568,3.4042786948983625,1,No,0
60.33,0,60.33,4.116269119637892,-0.8548959928532851,0,No,0
61.17,0,61.17,4.129872568281246,-0.8467060222972201,0,No,0
61.33,0,61.33,4.132442850820759,-0.8451460279055888,0,No,0
61.5,0,61.5,4.135166556742356,-0.8434885338644804,0,No,0
61.83,0,61.83,4.140432666414855,-0.8402710454317407,0,No,0
62.33,0,62.33,4.148359150528339,-0.8353960629578925,0,No,0
62.5,0,62.5,4.151039905898646,-0.8337385689167841,0,No,0
62.83,0,62.83,4.156223299267966,-0.8305210804840444,0,No,0
62.83,0,62.83,4.156223299267966,-0.8305210804840444,0,No,0
63.5,0,63.5,4.1666652238017265,-0.8239886039690878,0,Yes,1
63.67,0,63.67,4.169297415458502,-0.8223311099279794,0,No,0
63.67,0,63.67,4.169297415458502,-0.8223311099279794,0,No,0
64.17,0,64.17,4.176999240344289,-0.8174561274541313,0,No,0
64.17,0,64.17,4.176999240344289,-0.8174561274541313,0,No,0
65.17,0,65.17,4.192227188023968,-0.807706162506435,0,No,0
65.83,0,65.83,4.2021520815229785,-0.8012711856409556,0,No,0
65.83,0,65.83,4.2021520815229785,-0.8012711856409556,0,No,0
66.67,0,66.67,4.2146429502441345,-0.7930812150848906,0,No,0
66.83,0,66.83,4.217004574957988,-0.7915212206932593,0,Yes,1
66.83,0,66.83,4.217004574957988,-0.7915212206932593,0,No,0
67.17,0,67.17,4.222004585374694,-0.7882062326110424,0,No,0
67.33,0,67.33,4.224348908792687,-0.786646238219411,0,No,0
67.33,0,67.33,4.224348908792687,-0.786646238219411,0,No,0
67.5,0,67.5,4.22683374526818,-0.7849887441783027,0,No,0
67.83,0,67.83,4.231639696410273,-0.7817712557455629,0,No,0
68.0,0,68.0,4.23410650459726,-0.7801137617044546,0,No,0
68.17,0,68.17,4.236567242612494,-0.7784562676633462,0,No,0
68.67,0,68.67,4.2437698090420275,-0.773581285189498,0,No,0
69.33,0,69.33,4.2531984503199265,-0.7671463083240185,0,No,0
69.5,0,69.5,4.255612709818223,-0.7654888142829102,0,No,0
69.83,0,69.83,4.260282639765531,-0.7622713258501703,0,No,0
70.0,0,70.0,4.2626798770413155,-0.760613831809062,0,No,0
70.17,0,70.17,4.26507138131118,-0.7589563377679536,0,No,0
70.33,0,70.33,4.267316996289947,-0.7573963433763222,0,No,0
70.83,0,70.83,4.27430221608671,-0.752521360902474,0,No,0
71.17,0,71.17,4.279024447084182,-0.7492063728202573,0,No,0
71.5,0,71.5,4.283586561860629,-0.7459888843875175,0,No,0
72.0,0,72.0,4.290459441148391,-0.7411139019136693,0,No,0
72.0,0,72.0,4.290459441148391,-0.7411139019136693,0,No,0
72.17,0,72.17,4.292785500895938,-0.739456407872561,0,No,0
72.5,0,72.5,4.297285406218791,-0.7362389194398212,0,No,0
72.83,0,72.83,4.3017651530710745,-0.7330214310070815,0,No,0
73.0,0,73.0,4.30406509320417,-0.7313639369659731,0,No,0
73.17,0,73.17,4.306359755748467,-0.7297064429248648,0,No,0
73.67,0,73.67,4.3130784050476105,-0.7248314604510165,0,No,0
74.5,0,74.5,4.324132656254979,-0.7167389895444286,0,No,0
75.33,0,75.33,4.335066045810379,-0.7086465186378408,0,No,0
75.5,0,75.5,4.33729074083249,-0.7069890245967324,0,No,0
75.67,0,75.67,4.339510497570803,-0.7053315305556239,0,No,0
76.83,0,76.83,4.354526960971297,-0.6940215712162963,0,No,0
77.17,0,77.17,4.358885942232239,-0.6907065831340795,0,No,0
78.0,0,78.0,4.3694478524670215,-0.6826141122274916,0,No,0
78.0,0,78.0,4.3694478524670215,-0.6826141122274916,0,No,0
79.0,0,79.0,4.382026634673881,-0.6728641472797954,0,No,0
79.0,0,79.0,4.382026634673881,-0.6728641472797954,0,No,0
79.0,0,79.0,4.382026634673881,-0.6728641472797954,0,No,0
79.17,0,79.17,4.38414938005486,-0.671206653238687,0,No,0
79.5,0,79.5,4.388257184424518,-0.6679891648059472,0,No,0
