CRM_PID_Value_Segment,CHURN,churn_binary
Silver,No,0
Gold,No,0
Silver,No,0
Silver,No,0
Gold,No,0
Silver,No,0
Gold,No,0
Gold,No,0
Silver,No,0
Gold,No,0
Gold,No,0
Silver,No,0
,No,0
Platinum,No,0
Gold,No,0
Silver,No,0
Gold,No,0
Bronze,No,0
Gold,No,0
Silver,No,0
Gold,No,0
Silver,No,0
Silver,Yes,1
Silver,No,0
Silver,Yes,1
Gold,No,0
Silver,No,0
Silver,No,0
Gold,No,0
Silver,Yes,1
Silver,Yes,1
Silver,No,0
Silver,Yes,1
Silver,No,0
Silver,No,0
Silver,Yes,1
Silver,No,0
Silver,No,0
Gold,No,0
Gold,No,0
Platinum,No,0
Silver,No,0
Silver,No,0
Gold,No,0
Silver,No,0
Silver,No,0
Silver,No,0
Bronze,No,0
Silver,No,0
,No,0
Silver,No,0
Gold,No,0
Gold,No,0
Silver,No,0
Silver,No,0
Silver,No,0
Silver,No,0
Silver,No,0
Gold,No,0
Gold,No,0
Silver,No,0
Gold,No,0
Silver,No,0
Silver,No,0
Gold,No,0
Silver,No,0
Silver,No,0
Gold,No,0
Silver,Yes,1
Gold,No,0
Silver,No,0
Silver,No,0
Gold,No,0
Silver,No,0
Silver,No,0
Gold,No,0
Silver,No,0
Silver,No,0
Silver,No,0
Silver,No,0
Silver,No,0
Gold,No,0
Silver,No,0
Gold,No,0
Bronze,Yes,1
Silver,No,0
Silver,No,0
Gold,Yes,1
Silver,No,0
Silver,No,0
Gold,No,0
Gold,No,0
Silver,No,0
Gold,No,0
Gold,No,0
Gold,No,0
Gold,No,0
Gold,No,0
Gold,No,0
Gold,No,0
Silver,No,0
Silver,No,0
Silver,No,0
Silver,No,0
Silver,No,0
Silver,No,0
Silver,No,0
Gold,No,0
Gold,No,0
Silver,No,0
Gold,No,0
Gold,No,0
Silver,No,0
Silver,Yes,1
Gold,No,0
Gold,No,0
Gold,No,0
Gold,No,0
Gold,Yes,1
Gold,No,0
Bronze,No,0
Silver,No,0
Silver,No,0
Bronze,Yes,1
Silver,No,0
Gold,No,0
Silver,No,0
Silver,No,0
Silver,No,0
Silver,Yes,1
Silver,No,0
Silver,No,0
Gold,No,0
Silver,No,0
Silver,No,0
Silver,No,0
Silver,No,0
Gold,No,0
Gold,No,0
Silver,No,0
Silver,Yes,1
Gold,No,0
Silver,No,0
Silver,No,0
Gold,No,0
Gold,No,0
Gold,No,0
Gold,No,0
Silver,No,0
Silver,No,0
Gold,No,0
Gold,No,0
Gold,No,0
Silver,No,0
Gold,No,0
Silver,No,0
Gold,No,0
Gold,No,0
Silver,No,0
Gold,Yes,1
Silver,No,0
Silver,No,0
Gold,No,0
Silver,No,0
Silver,No,0
Gold,No,0
Silver,Yes,1
Gold,No,0
Silver,Yes,1
Silver,No,0
Gold,No,0
Silver,No,0
Gold,No,0
Silver,No,0
Silver,No,0
Silver,No,0
Silver,No,0
Silver,No,0
Silver,No,0
Gold,Yes,1
Silver,No,0
Gold,No,0
Gold,No,0
Gold,No,0
Silver,No,0
Silver,No,0
Silver,No,0
Silver,Yes,1
Silver,Yes,1
Bronze,No,0
Silver,Yes,1
Silver,No,0
Silver,No,0
Silver,No,0
Gold,No,0
Silver,No,0
Silver,Yes,1
Silver,No,0
Silver,No,0
Silver,No,0
Silver,No,0
Silver,No,0
Silver,No,0
Gold,No,0
Bronze,No,0
Silver,No,0
Gold,No,0
Silver,No,0
Gold,No,0
Silver,No,0
Silver,No,0
Silver,No,0
Silver,No,0
Gold,No,0
Silver,No,0
Silver,No,0
Gold,Yes,1
Bronze,No,0
Gold,No,0
Gold,No,0
Silver,Yes,1
Gold,No,0
Silver,No,0
Silver,No,0
Silver,Yes,1
Gold,No,0
Silver,No,0
Gold,No,0
Silver,No,0
Gold,No,0
Bronze,No,0
Platinum,Yes,1
Silver,No,0
Silver,No,0
Silver,No,0
Silver,No,0
Silver,No,0
Gold,No,0
Gold,No,0
Silver,No,0
Silver,No,0
Silver,No,0
Silver,No,0
Gold,No,0
Gold,No,0
Silver,No,0
Silver,No,0
Silver,No,0
Gold,No,0
Silver,No,0
Silver,No,0
Gold,No,0
Silver,No,0
Silver,Yes,1
Gold,Yes,1
Silver,No,0
Gold,No,0
Silver,No,0
Silver,No,0
Silver,No,0
Gold,No,0
Gold,No,0
Silver,No,0
Silver,No,0
Silver,No,0
Gold,No,0
Silver,No,0
Silver,No,0
Silver,No,0
Gold,No,0
Silver,No,0
Silver,No,0
Gold,No,0
Silver,Yes,1
Silver,No,0
Silver,No,0
Silver,No,0
Silver,No,0
Silver,No,0
Silver,No,0
Gold,No,0
Silver,No,0
Gold,No,0
Silver,No,0
Platinum,No,0
Gold,No,0
Gold,No,0
Silver,No,0
Silver,No,0
Gold,No,0
Silver,No,0
Gold,No,0
Silver,No,0
Gold,No,0
Silver,No,0
Silver,No,0
Silver,No,0
Gold,Yes,1
Silver,No,0
Gold,No,0
Gold,No,0
Gold,No,0
Gold,No,0
Gold,No,0
Gold,No,0
Platinum,No,0
Gold,No,0
Gold,No,0
Gold,Yes,1
Gold,No,0
Gold,No,0
Silver,No,0
Gold,No,0
Gold,No,0
Silver,No,0
Silver,No,0
Silver,No,0
Silver,No,0
Silver,No,0
Silver,No,0
Silver,No,0
Gold,No,0
Gold,No,0
Gold,No,0
Gold,No,0
Silver,No,0
Gold,No,0
Silver,No,0
Gold,No,0
Gold,No,0
Silver,No,0
Silver,No,0
Silver,Yes,1
Silver,No,0
Silver,Yes,1
Silver,Yes,1
Silver,No,0
Silver,No,0
Gold,No,0
Silver,No,0
Silver,No,0
Silver,No,0
Silver,No,0
Silver,No,0
Silver,No,0
Bronze,No,0
Gold,No,0
Silver,No,0
Gold,No,0
Gold,No,0
Silver,No,0
Gold,Yes,1
Silver,No,0
Gold,No,0
Bronze,No,0
Gold,No,0
Silver,No,0
Gold,No,0
Silver,No,0
Silver,No,0
Silver,Yes,1
Silver,No,0
Bronze,No,0
Gold,Yes,1
Silver,No,0
Silver,No,0
Gold,No,0
Gold,No,0
Gold,No,0
Gold,No,0
Gold,No,0
Gold,No,0
Gold,No,0
Silver,Yes,1
Gold,No,0
Silver,No,0
Silver,No,0
Gold,No,0
Gold,No,0
Gold,No,0
Silver,No,0
Gold,Yes,1
Gold,No,0
Gold,No,0
Gold,No,0
Silver,No,0
Bronze,No,0
Silver,No,0
Silver,No,0
Silver,No,0
Gold,No,0
Silver,No,0
Gold,No,0
Silver,No,0
Silver,No,0
Gold,No,0
Gold,No,0
Gold,No,0
Silver,No,0
Silver,No,0
Gold,No,0
Silver,Yes,1
Silver,No,0
Gold,No,0
Silver,No,0
Silver,No,0
Platinum,Yes,1
Silver,Yes,1
Silver,No,0
Gold,No,0
Gold,No,0
Silver,No,0
Gold,No,0
Silver,No,0
Silver,No,0
Silver,No,0
Silver,No,0
Gold,No,0
Silver,No,0
Silver,No,0
Bronze,No,0
Gold,No,0
Gold,Yes,1
Silver,No,0
Silver,No,0
Silver,No,0
Platinum,No,0
Gold,No,0
Gold,No,0
Gold,No,0
Gold,No,0
Silver,No,0
Silver,No,0
Gold,No,0
Gold,No,0
Gold,No,0
Gold,No,0
Gold,No,0
Gold,No,0
Silver,No,0
Gold,No,0
Silver,No,0
Silver,No,0
Silver,No,0
Gold,No,0
Silver,No,0
Gold,No,0
Gold,No,0
Silver,No,0
Gold,No,0
Silver,No,0
Silver,No,0
Silver,No,0
Silver,No,0
Silver,Yes,1
Gold,No,0
Gold,No,0
Silver,No,0
Silver,No,0
Gold,No,0
Gold,No,0
Gold,No,0
Gold,No,0
Gold,No,0
Silver,No,0
Silver,No,0
Gold,No,0
Silver,No,0
Gold,No,0
Silver,No,0
Gold,No,0
Silver,No,0
Gold,No,0
Gold,No,0
Gold,No,0
Gold,No,0
Gold,No,0
Gold,No,0
Silver,No,0
Gold,No,0
Silver,No,0
Silver,No,0
Gold,No,0
Gold,No,0
Gold,No,0
Gold,No,0
Gold,No,0
Silver,No,0
Gold,No,0
Gold,No,0
Silver,No,0
Gold,No,0
Gold,No,0
Gold,No,0
Gold,No,0
Silver,No,0
Silver,No,0
Gold,No,0
Silver,Yes,1
Silver,No,0
Gold,Yes,1
Gold,Yes,1
Gold,No,0
Silver,No,0
Silver,No,0
Bronze,No,0
Gold,No,0
Silver,Yes,1
Gold,No,0
Silver,No,0
Gold,No,0
Platinum,Yes,1
Silver,No,0
Gold,No,0
Gold,No,0
Gold,No,0
Platinum,No,0
Silver,No,0
Gold,No,0
Gold,No,0
Gold,No,0
Bronze,No,0
Silver,No,0
Gold,No,0
Gold,No,0
Gold,No,0
Gold,No,0
Silver,No,0
Gold,No,0
Gold,No,0
Gold,No,0
Gold,No,0
Silver,No,0
Gold,No,0
Silver,No,0
Gold,No,0
Silver,No,0
Gold,Yes,1
Gold,No,0
Gold,No,0
Silver,No,0
Gold,No,0
Gold,No,0
Gold,No,0
Gold,No,0
Silver,No,0
Gold,No,0
Silver,No,0
Silver,No,0
Silver,No,0
Gold,No,0
Gold,No,0
Gold,No,0
Gold,No,0
Silver,No,0
Gold,No,0
Silver,No,0
Gold,No,0
Silver,No,0
Gold,No,0
Gold,No,0
Gold,No,0
Gold,No,0
Gold,Yes,1
Gold,No,0
Gold,No,0
Silver,Yes,1
Silver,No,0
Gold,No,0
Silver,Yes,1
Gold,No,0
Gold,No,0
Silver,No,0
Gold,No,0
Silver,No,0
Silver,No,0
Gold,No,0
Silver,No,0
Silver,No,0
Gold,No,0
Silver,No,0
Gold,No,0
Gold,Yes,1
Gold,No,0
Gold,No,0
Gold,No,0
Gold,No,0
Gold,No,0
Gold,No,0
Gold,No,0
Gold,No,0
Gold,No,0
Gold,No,0
Silver,No,0
Gold,No,0
Gold,No,0
Silver,No,0
Gold,No,0
Silver,No,0
Platinum,No,0
Gold,No,0
Gold,No,0
Silver,No,0
Gold,No,0
Gold,No,0
Silver,No,0
Silver,No,0
Silver,No,0
Gold,No,0
Gold,No,0
Silver,No,0
Gold,No,0
Gold,No,0
Gold,No,0
Gold,No,0
Gold,No,0
Gold,No,0
Silver,No,0
Gold,No,0
Silver,Yes,1
Silver,No,0
Silver,No,0
Gold,No,0
Gold,No,0
Gold,Yes,1
Gold,No,0
Bronze,No,0
Gold,No,0
Gold,No,0
Gold,No,0
Silver,No,0
Gold,No,0
Platinum,No,0
Silver,No,0
Gold,No,0
Gold,No,0
Gold,No,0
Silver,No,0
Gold,Yes,1
Silver,No,0
Gold,No,0
Silver,No,0
Gold,No,0
Silver,No,0
Gold,Yes,1
Gold,No,0
Silver,No,0
Silver,No,0
Silver,No,0
Silver,No,0
Gold,No,0
Gold,No,0
Gold,No,0
Silver,No,0
Gold,No,0
Silver,No,0
Silver,No,0
Gold,No,0
Silver,No,0
Gold,No,0
Silver,No,0
Gold,Yes,1
Gold,No,0
Gold,No,0
Gold,No,0
Gold,No,0
Gold,No,0
Gold,No,0
Silver,No,0
Gold,No,0
Gold,No,0
Gold,No,0
Silver,No,0
Silver,No,0
Silver,No,0
Gold,No,0
Gold,No,0
Gold,No,0
Gold,No,0
Gold,No,0
Gold,No,0
Gold,No,0
Silver,No,0
Silver,No,0
Gold,No,0
Gold,No,0
Silver,No,0
Gold,No,0
Gold,No,0
Gold,No,0
Gold,No,0
Gold,No,0
Gold,No,0
Gold,No,0
Gold,No,0
Gold,No,0
Gold,No,0
Gold,Yes,1
Platinum,No,0
Gold,No,0
Gold,No,0
Gold,No,0
Gold,No,0
Gold,No,0
Silver,No,0
Gold,No,0
Gold,Yes,1
Gold,No,0
Silver,No,0
Gold,No,0
Bronze,No,0
Silver,No,0
Gold,No,0
Gold,No,0
Gold,No,0
Gold,Yes,1
Silver,No,0
Silver,No,0
Gold,No,0
Gold,No,0
Gold,No,0
Gold,No,0
Gold,No,0
Silver,No,0
Gold,No,0
Silver,Yes,1
Gold,No,0
Gold,No,0
Gold,No,0
Gold,No,0
Gold,No,0
Silver,No,0
SME,Yes,1
Gold,No,0
Silver,No,0
Platinum,No,0
Gold,No,0
Silver,No,0
Gold,No,0
Gold,No,0
Gold,No,0
Silver,No,0
Gold,No,0
Gold,No,0
Gold,No,0
Gold,No,0
Silver,No,0
Gold,No,0
Gold,No,0
Gold,No,0
Gold,No,0
Gold,No,0
Gold,No,0
Silver,No,0
Platinum,No,0
Gold,No,0
Gold,Yes,1
Gold,No,0
Gold,No,0
Gold,No,0
Gold,No,0
Gold,Yes,1
Silver,No,0
Gold,No,0
Silver,No,0
Gold,No,0
Gold,No,0
Gold,No,0
Gold,No,0
Gold,No,0
Gold,No,0
Gold,No,0
Gold,No,0
Gold,No,0
Gold,No,0
Gold,No,0
Gold,No,0
Silver,No,0
Silver,No,0
Gold,No,0
Silver,No,0
Gold,No,0
Silver,No,0
Gold,No,0
Gold,No,0
Gold,No,0
Gold,No,0
Gold,No,0
Gold,No,0
Gold,No,0
Gold,Yes,1
Gold,No,0
Silver,No,0
Gold,No,0
Gold,No,0
Gold,No,0
Gold,No,0
Gold,Yes,1
Gold,No,0
Silver,No,0
Gold,No,0
Gold,No,0
Silver,No,0
Gold,No,0
Gold,No,0
Silver,No,0
Silver,No,0
Silver,No,0
Platinum,No,0
Gold,No,0
Gold,No,0
Gold,Yes,1
Gold,No,0
Gold,No,0
Gold,No,0
Gold,No,0
Gold,No,0
Silver,No,0
Gold,No,0
Gold,No,0
Gold,No,0
Gold,No,0
Silver,No,0
Silver,Yes,1
Gold,No,0
Gold,Yes,1
Gold,Yes,1
Gold,No,0
Gold,No,0
Gold,No,0
Gold,No,0
Gold,No,0
Silver,No,0
Gold,No,0
Gold,No,0
Gold,No,0
Gold,No,0
Gold,No,0
Platinum,No,0
Silver,No,0
Gold,No,0
Gold,No,0
Silver,No,0
Gold,No,0
Silver,No,0
Gold,Yes,1
Gold,No,0
Gold,No,0
Platinum,No,0
Platinum,No,0
Gold,No,0
Gold,No,0
Gold,No,0
Gold,No,0
Gold,Yes,1
Gold,No,0
Platinum,No,0
Gold,No,0
Gold,No,0
Gold,No,0
Gold,No,0
Gold,No,0
Platinum,No,0
Gold,No,0
Gold,No,0
Gold,No,0
Gold,No,0
Gold,No,0
Gold,No,0
Gold,No,0
Gold,No,0
Silver,No,0
Silver,No,0
Platinum,No,0
Gold,No,0
Silver,No,0
Silver,No,0
Gold,No,0
Gold,No,0
Gold,No,0
Gold,No,0
Gold,No,0
Gold,No,0
Silver,No,0
Gold,Yes,1
Gold,No,0
Silver,No,0
Silver,No,0
Platinum,No,0
Gold,No,0
Gold,No,0
Gold,No,0
Gold,No,0
Gold,No,0
Gold,No,0
Gold,No,0
Platinum,No,0
Gold,No,0
Gold,No,0
Gold,No,0
Gold,No,0
Gold,No,0
Silver,Yes,1
Gold,Yes,1
Gold,No,0
Gold,No,0
Gold,No,0
Gold,No,0
Gold,No,0
Silver,No,0
Platinum,Yes,1
Gold,No,0
Platinum,No,0
Gold,No,0
Gold,No,0
Gold,No,0
Gold,No,0
Gold,No,0
Gold,No,0
Silver,No,0
Gold,No,0
Platinum,No,0
Gold,No,0
Gold,No,0
Platinum,No,0
Gold,No,0
Silver,No,0
Gold,No,0
Silver,No,0
Gold,No,0
Platinum,No,0
Platinum,No,0
Gold,No,0
Gold,No,0
Gold,No,0
Gold,No,0
Gold,No,0
Gold,No,0
Silver,No,0
Gold,No,0
Gold,No,0
Gold,No,0
Gold,No,0
Silver,Yes,1
Gold,No,0
Silver,No,0
Gold,Yes,1
Gold,No,0
Gold,No,0
Gold,No,0
Gold,Yes,1
Gold,No,0
Gold,No,0
Gold,No,0
Gold,No,0
Silver,No,0
Silver,Yes,1
Silver,No,0
Gold,No,0
Gold,No,0
Gold,Yes,1
Gold,No,0
Gold,Yes,1
Gold,No,0
Gold,Yes,1
Gold,No,0
Gold,No,0
Gold,No,0
Silver,No,0
Silver,No,0
Platinum,No,0
Gold,No,0
Gold,No,0
Gold,No,0
Gold,No,0
Bronze,No,0
Gold,No,0
Gold,No,0
Gold,No,0
Silver,No,0
Gold,No,0
Gold,Yes,1
Gold,No,0
Gold,No,0
Gold,No,0
Gold,No,0
Silver,Yes,1
Gold,Yes,1
Silver,No,0
Gold,No,0
Gold,No,0
Gold,No,0
Gold,No,0
Gold,No,0
Gold,No,0
Silver,No,0
Gold,No,0
Gold,No,0
Gold,No,0
Gold,No,0
Gold,No,0
Platinum,No,0
Gold,No,0
Gold,No,0
Gold,No,0
Platinum,No,0
Gold,No,0
Platinum,No,0
Silver,No,0
Gold,No,0
Gold,Yes,1
Gold,No,0
Gold,No,0
Gold,No,0
Gold,No,0
Silver,No,0
Gold,No,0
Platinum,No,0
Gold,No,0
Iron,No,0
Gold,No,0
Gold,Yes,1
Gold,No,0
Gold,No,0
Gold,No,0
Gold,No,0
Gold,Yes,1
Gold,No,0
Gold,No,0
Gold,No,0
Gold,No,0
Gold,No,0
Gold,No,0
Gold,No,0
Silver,No,0
Gold,No,0
Silver,No,0
Silver,No,0
Gold,No,0
Silver,No,0
Gold,No,0
Gold,No,0
Gold,No,0
Gold,No,0
Gold,No,0
Gold,No,0
Gold,No,0
Platinum,No,0
Gold,No,0
Gold,No,0
Gold,Yes,1
Gold,No,0
Gold,No,0
Silver,No,0
Gold,No,0
Gold,No,0
Gold,No,0
Gold,No,0
Gold,No,0
Silver,No,0
Gold,No,0
Gold,No,0
Silver,No,0
Gold,No,0
Gold,No,0
Gold,No,0
Gold,Yes,1
Gold,No,0
Gold,No,0
Silver,No,0
Gold,No,0
Gold,No,0
Gold,No,0
Gold,No,0
Gold,No,0
Gold,No,0
Platinum,No,0
Gold,No,0
Gold,No,0
Gold,Yes,1
Gold,No,0
Gold,No,0
Gold,No,0
Gold,No,0
Gold,No,0
Gold,No,0
Gold,No,0
Platinum,No,0
Platinum,No,0
Gold,No,0
Gold,No,0
Platinum,No,0
Gold,Yes,1
Gold,No,0
Gold,No,0
Gold,No,0
Gold,No,0
Gold,No,0
Gold,No,0
Platinum,No,0
Gold,No,0
Gold,No,0
Gold,No,0
Silver,No,0
Gold,No,0
Platinum,No,0
Platinum,Yes,1
Gold,No,0
Gold,No,0
Gold,No,0
Gold,No,0
Gold,No,0
Silver,No,0
Gold,Yes,1
Gold,No,0
Gold,No,0
Gold,No,0
Gold,Yes,1
Silver,No,0
Platinum,No,0
Gold,No,0
Gold,No,0
Gold,No,0
Gold,No,0
Gold,No,0
Platinum,No,0
Gold,No,0
Gold,No,0
Platinum,No,0
Gold,No,0
Gold,Yes,1
Silver,No,0
Gold,No,0
Gold,No,0
Gold,No,0
Gold,No,0
Gold,No,0
Platinum,No,0
Platinum,No,0
Gold,No,0
Gold,No,0
Gold,Yes,1
Silver,No,0
Silver,No,0
Gold,No,0
Gold,No,0
Gold,No,0
Gold,No,0
Platinum,No,0
Gold,No,0
Gold,Yes,1
Gold,No,0
Gold,No,0
Gold,No,0
Gold,No,0
Gold,No,0
Gold,No,0
Platinum,No,0
Gold,No,0
Gold,No,0
Gold,No,0
Gold,No,0
Gold,No,0
Platinum,No,0
Silver,No,0
Gold,No,0
Gold,No,0
Gold,No,0
Gold,No,0
Gold,No,0
Gold,No,0
Gold,No,0
Gold,No,0
Gold,No,0
Gold,No,0
Gold,Yes,1
Gold,No,0
Platinum,No,0
Gold,No,0
Gold,No,0
Gold,No,0
Silver,No,0
Gold,No,0
Gold,Yes,1
Gold,No,0
Gold,Yes,1
Platinum,No,0
Gold,No,0
Gold,No,0
Gold,No,0
Gold,No,0
Gold,No,0
Gold,No,0
Gold,No,0
Gold,No,0
Gold,No,0
Gold,No,0
Gold,No,0
Silver,No,0
Gold,Yes,1
Gold,No,0
Gold,No,0
Gold,No,0
Platinum,No,0
Platinum,No,0
Gold,No,0
Gold,No,0
Gold,No,0
Gold,No,0
Gold,No,0
Gold,No,0
Gold,Yes,1
Gold,No,0
Platinum,No,0
Gold,Yes,1
Gold,No,0
Silver,No,0
Gold,No,0
Gold,No,0
Gold,No,0
Gold,No,0
Gold,No,0
Silver,No,0
Platinum,Yes,1
Platinum,Yes,1
Gold,No,0
Gold,No,0
Gold,No,0
Gold,Yes,1
Gold,No,0
Gold,Yes,1
Gold,No,0
Gold,No,0
Gold,No,0
Gold,Yes,1
Platinum,No,0
Gold,Yes,1
Gold,No,0
Gold,No,0
Gold,No,0
Platinum,No,0
Gold,Yes,1
Gold,No,0
Gold,No,0
Gold,No,0
Platinum,No,0
Gold,No,0
Lead,No,0
Gold,No,0
Gold,Yes,1
Gold,No,0
Gold,No,0
Gold,No,0
Platinum,No,0
Gold,No,0
Gold,No,0
Gold,No,0
Platinum,No,0
Gold,Yes,1
Gold,Yes,1
Gold,No,0
Gold,No,0
Gold,No,0
Gold,No,0
Gold,No,0
Gold,No,0
Platinum,No,0
Silver,No,0
Platinum,No,0
Gold,No,0
Gold,No,0
Platinum,No,0
Gold,No,0
Platinum,No,0
Gold,No,0
Gold,No,0
Platinum,No,0
Platinum,No,0
Gold,No,0
Platinum,No,0
Gold,No,0
Platinum,No,0
Gold,No,0
Gold,No,0
Gold,Yes,1
Gold,No,0
Gold,No,0
Gold,No,0
Gold,No,0
Platinum,No,0
Platinum,No,0
Gold,No,0
Gold,No,0
Platinum,No,0
Gold,No,0
Platinum,No,0
Gold,No,0
Gold,Yes,1
Platinum,No,0
Platinum,No,0
Gold,No,0
Platinum,No,0
Gold,No,0
Platinum,No,0
Gold,No,0
Gold,No,0
Gold,No,0
Platinum,No,0
Platinum,No,0
Silver,No,0
Gold,No,0
Gold,No,0
Gold,No,0
Gold,No,0
Gold,No,0
Gold,No,0
Gold,No,0
Platinum,No,0
Gold,No,0
Platinum,No,0
Gold,Yes,1
Gold,No,0
Gold,Yes,1
Gold,No,0
SME,No,0
Platinum,No,0
Gold,No,0
Gold,No,0
Gold,No,0
Gold,No,0
Gold,No,0
Gold,No,0
Silver,No,0
Gold,No,0
Gold,Yes,1
Platinum,No,0
Platinum,No,0
Gold,No,0
Gold,Yes,1
Gold,No,0
Gold,No,0
Gold,No,0
Gold,No,0
Platinum,No,0
Gold,No,0
Platinum,No,0
Gold,No,0
Gold,No,0
Gold,No,0
Platinum,No,0
Gold,No,0
Platinum,No,0
Gold,No,0
Platinum,No,0
Silver,No,0
Gold,No,0
Gold,No,0
Platinum,No,0
Gold,No,0
Platinum,Yes,1
Platinum,No,0
Platinum,No,0
Gold,No,0
Lead,No,0
Platinum,No,0
Gold,No,0
Gold,No,0
Gold,No,0
Gold,Yes,1
Gold,Yes,1
Platinum,No,0
Gold,No,0
Silver,No,0
Platinum,No,0
Platinum,No,0
Platinum,No,0
Platinum,No,0
Gold,No,0
Gold,Yes,1
SME,No,0
Gold,No,0
Gold,No,0
Gold,No,0
Gold,No,0
Gold,No,0
Platinum,No,0
Gold,No,0
Gold,No,0
Gold,Yes,1
Gold,No,0
Platinum,No,0
Gold,No,0
Gold,No,0
Gold,No,0
Gold,No,0
Gold,No,0
Platinum,No,0
Gold,No,0
Gold,No,0
Gold,No,0
Gold,No,0
Gold,No,0
Platinum,No,0
Gold,No,0
Silver,No,0
Gold,No,0
Gold,No,0
Gold,No,0
Gold,Yes,1
Gold,No,0
Gold,No,0
Gold,No,0
Gold,No,0
Gold,No,0
Gold,No,0
Gold,No,0
Gold,No,0
Gold,No,0
Platinum,No,0
Gold,No,0
Gold,Yes,1
Gold,No,0
Gold,Yes,1
Platinum,No,0
Platinum,No,0
Gold,No,0
Gold,No,0
Gold,No,0
Gold,Yes,1
Platinum,No,0
Platinum,No,0
Gold,No,0
Gold,No,0
Gold,No,0
Platinum,No,0
Platinum,No,0
Platinum,No,0
Platinum,No,0
Gold,No,0
Silver,No,0
Gold,No,0
Gold,No,0
Gold,No,0
Platinum,Yes,1
Gold,No,0
Gold,No,0
Platinum,No,0
Gold,No,0
Platinum,No,0
Gold,Yes,1
Platinum,Yes,1
Gold,No,0
Platinum,Yes,1
Gold,No,0
Platinum,No,0
Gold,No,0
Gold,No,0
Platinum,No,0
,No,0
Gold,Yes,1
Gold,No,0
Gold,No,0
Gold,Yes,1
Gold,No,0
Gold,No,0
Gold,Yes,1
Gold,No,0
Gold,No,0
Gold,No,0
Gold,No,0
Platinum,No,0
Platinum,No,0
Platinum,No,0
Gold,No,0
Platinum,No,0
Gold,No,0
Platinum,No,0
Platinum,No,0
Silver,No,0
Gold,No,0
Gold,No,0
Platinum,No,0
Gold,No,0
Gold,Yes,1
Platinum,No,0
Platinum,No,0
Gold,No,0
Gold,No,0
Gold,No,0
Platinum,No,0
Gold,No,0
Gold,No,0
Silver,No,0
Gold,No,0
Platinum,No,0
Gold,No,0
Gold,Yes,1
Gold,No,0
Gold,No,0
Gold,No,0
Gold,No,0
Gold,No,0
Gold,No,0
Gold,No,0
Gold,No,0
Gold,No,0
Platinum,No,0
Gold,No,0
Gold,No,0
Gold,No,0
Platinum,No,0
Gold,No,0
Gold,No,0
Gold,No,0
Platinum,No,0
Gold,No,0
Gold,No,0
Gold,No,0
Gold,No,0
Lead,No,0
Gold,No,0
Gold,Yes,1
Gold,No,0
Gold,Yes,1
Gold,No,0
Platinum,No,0
Gold,No,0
Gold,No,0
Platinum,No,0
Gold,No,0
Platinum,No,0
Gold,No,0
Silver,No,0
Gold,No,0
Gold,No,0
Gold,Yes,1
Platinum,No,0
Platinum,No,0
Gold,No,0
Gold,No,0
Gold,Yes,1
Lead,No,0
Platinum,No,0
Platinum,No,0
Platinum,No,0
Gold,No,0
Gold,No,0
Gold,No,0
Bronze,No,0
Gold,No,0
Gold,No,0
Gold,No,0
Platinum,No,0
Gold,No,0
Gold,No,0
Gold,No,0
Gold,No,0
Platinum,No,0
Gold,No,0
Gold,No,0
Platinum,No,0
Gold,No,0
Silver,No,0
Gold,No,0
Platinum,No,0
Gold,No,0
Platinum,No,0
Gold,No,0
Platinum,No,0
Gold,No,0
Gold,No,0
Gold,No,0
Gold,No,0
Gold,No,0
Gold,No,0
Gold,No,0
Gold,No,0
Gold,No,0
Platinum,No,0
Platinum,Yes,1
Gold,No,0
Gold,No,0
Gold,No,0
Platinum,No,0
Silver,No,0
Gold,Yes,1
Platinum,Yes,1
Platinum,No,0
Gold,No,0
Platinum,No,0
Gold,No,0
Gold,No,0
Silver,No,0
Platinum,No,0
Gold,No,0
Platinum,No,0
Platinum,No,0
Platinum,No,0
Gold,No,0
Platinum,No,0
Gold,No,0
Platinum,No,0
Gold,No,0
Platinum,No,0
Gold,No,0
Gold,No,0
Platinum,No,0
Platinum,No,0
Platinum,No,0
Platinum,No,0
Platinum,No,0
Gold,No,0
Gold,No,0
Platinum,No,0
Gold,No,0
Silver,No,0
Platinum,No,0
Gold,No,0
Platinum,No,0
Gold,No,0
Platinum,No,0
Platinum,No,0
SME,No,0
Platinum,No,0
Gold,No,0
Gold,No,0
Platinum,No,0
Platinum,No,0
Platinum,No,0
Platinum,No,0
Platinum,No,0
Gold,No,0
Platinum,No,0
Platinum,No,0
Gold,Yes,1
Platinum,Yes,1
Gold,No,0
Gold,Yes,1
Platinum,No,0
Platinum,No,0
Gold,No,0
Platinum,No,0
Platinum,No,0
Gold,No,0
Silver,No,0
Platinum,Yes,1
Platinum,No,0
Gold,No,0
Gold,No,0
Platinum,No,0
Platinum,No,0
Platinum,No,0
Gold,Yes,1
Platinum,No,0
Gold,No,0
Gold,No,0
Platinum,No,0
Gold,No,0
Gold,No,0
Gold,No,0
Gold,No,0
Gold,Yes,1
Platinum,No,0
Gold,No,0
Platinum,Yes,1
Gold,No,0
Platinum,No,0
Platinum,No,0
Platinum,No,0
Platinum,No,0
Platinum,Yes,1
Platinum,No,0
Gold,No,0
Gold,No,0
Gold,No,0
Platinum,No,0
Silver,No,0
Silver,No,0
Platinum,No,0
Platinum,No,0
Gold,No,0
